"date","Na","Mg","Al","Si_2","P","S","K","Mn","Fe","Pb","SSC","campaign.y","Q_m3_s","V_m_s","Grain_Size"
2021-02-02 12:15:45,36.87001585,14.20079751,0.03649632617,5.744936979,0.07993836531,13.33652247,4.754321626,0.005290495452,0.070738087,0.000201330911,116.742913119439,"KAA-HW1",4930,1.9851852,0.01042715
2021-02-02 12:16:00,42.83009141,16.269845,0.04259584176,6.630699283,0.09091645336,14.81421425,5.525287399,0.006004520615,0.07934996207,0.000218105467,118.797081210786,"KAA-HW1",4930,1.9851852,0.01042715
2021-02-02 12:16:15,44.51787772,17.02065553,0.04622267143,6.906938336,0.09570579344,16.0763211,5.848165109,0.006429855536,0.08563407567,0.000222843008,120.373953602053,"KAA-HW1",4930,1.9851852,0.01042715
2021-02-02 12:16:30,17.31021416,6.378435247,0.02212110947,2.257521824,0.03680894433,6.159341682,2.140865557,0.002437912988,0.03619312229,0.000111812178,116.4811709102,"KAA-HW1",4930,1.9851852,0.01042715
2021-02-02 12:16:45,38.6525677,14.71168887,0.03454275144,5.802381447,0.08198385695,14.19091133,5.013490433,0.005406921365,0.07025148309,0.000186090113,117.283179805393,"KAA-HW1",4930,1.9851852,0.01042715
2021-02-02 12:17:00,49.45584927,19.10712512,0.04780905218,7.841624469,0.1057197707,17.04515604,6.489388522,0.00711674591,0.09369748266,0.000247322755,117.931173274301,"KAA-HW1",4930,1.9851852,0.01042715
2021-02-02 12:17:15,38.50044199,14.75480266,0.03869905035,5.906612842,0.08208738232,13.56654235,5.010207036,0.00570698683,0.07420417324,0.000195382415,116.034592192955,"KAA-HW1",4930,1.9851852,0.01042715
2021-02-02 12:17:30,17.51072148,6.436702454,0.01916873893,2.274336912,0.0365794247,6.51649276,2.13067369,0.002527871386,0.03641506073,9.4825844e-05,116.96605593249,"KAA-HW1",4930,1.9851852,0.01042715
2021-02-02 12:17:45,32.28217961,12.24396953,0.03430494576,4.876612876,0.06955644233,11.14004775,4.112135302,0.004738464425,0.06501282245,0.000177357776,116.76781862868,"KAA-HW1",4930,1.9851852,0.01042715
2021-02-02 12:18:00,40.61607915,15.96191247,0.04138047749,6.496650632,0.08830622738,13.84106252,5.220393231,0.005934844646,0.08160736091,0.000198519466,119.263959642903,"KAA-HW1",4930,1.9851852,0.01042715
2021-02-02 12:18:15,29.11391454,10.95048075,0.02750579911,4.369768124,0.06417443471,10.93374637,3.863887007,0.004196114658,0.0529046173,0.000189093318,124.537731134433,"KAA-HW1",4930,1.9851852,0.01042715
2021-02-02 12:18:30,50.39390686,19.8722383,0.05181948341,8.599516917,0.1128989169,17.8919727,6.794793945,0.008020799545,0.1000995184,0.000288863436,118.697001442944,"KAA-HW1",4930,1.9851852,0.01042715
2021-02-02 12:18:45,33.62694906,12.69130625,0.03428876067,5.024833414,0.07228642749,11.91752811,4.455018488,0.004595002246,0.06688221611,0.000192614677,118.474712495411,"KAA-HW1",4930,1.9851852,0.01042715
2021-02-11 11:42:00,13.76257482,7.484559364,0.0131224431,2.572134556,0.0391454688,8.275647787,2.1749402,0.004534988655,0.01822985455,4.8848425e-05,40.2174486726131,"KAA-HW2",4120,1.9576364,0.01162501
2021-02-11 11:42:15,15.48970672,8.190000575,0.01596076162,2.905999852,0.04485726257,9.800217611,2.407996697,0.005041705706,0.02760723704,6.5017902e-05,40.1525022923604,"KAA-HW2",4120,1.9576364,0.01162501
2021-02-11 11:42:30,16.872375,9.046235316,0.02014500642,3.219812418,0.04822737794,10.32949223,2.651648165,0.005772921176,0.02738092479,6.3252292e-05,39.8074154961036,"KAA-HW2",4120,1.9576364,0.01162501
2021-02-11 11:42:45,15.69463271,8.400050011,0.01555827343,2.892900702,0.04404043271,9.765604519,2.458398291,0.005421201221,0.02230598809,5.5934387e-05,38.9236921348968,"KAA-HW2",4120,1.9576364,0.01162501
2021-02-11 11:43:00,13.13852656,7.054812356,0.01634954132,2.555436004,0.03975770433,8.378310241,2.087602727,0.004509762908,0.02067653409,4.9775353e-05,38.6867310752207,"KAA-HW2",4120,1.9576364,0.01162501
2021-02-11 11:43:15,17.2277644,9.291900157,0.02168989803,3.31185583,0.05156641725,10.73672251,2.735813962,0.00599610508,0.02701637172,6.720661e-05,39.6778279110266,"KAA-HW2",4120,1.9576364,0.01162501
2021-02-11 11:43:30,21.14680721,11.36370425,0.02291292953,4.244071227,0.06207500444,13.74474423,3.304355886,0.007372570469,0.03114250622,8.1696035e-05,39.0593782466235,"KAA-HW2",4120,1.9576364,0.01162501
2021-02-11 11:43:45,16.06241869,8.439546975,0.0207589143,3.052725182,0.04826216573,11.23519897,2.571932754,0.005416354595,0.02589921365,0.000104841361,37.322570849211,"KAA-HW2",4120,1.9576364,0.01162501
2021-02-11 11:44:00,24.34329775,13.18686647,0.02659217167,4.996969449,0.07237478794,16.39978716,3.826177856,0.008578554988,0.03477616556,9.5876632e-05,37.4951032514411,"KAA-HW2",4120,1.9576364,0.01162501
2021-02-11 11:44:15,17.61747849,9.432420758,0.02137191965,3.533140038,0.05403784057,12.11869573,2.842381291,0.006148657786,0.02826548908,7.1908796e-05,37.7794834478016,"KAA-HW2",4120,1.9576364,0.01162501
2021-02-11 11:44:30,20.47180209,11.0409761,0.02545038343,4.192820217,0.06169752558,13.53064672,3.228865543,0.007097824006,0.03174885888,9.1921497e-05,40.1362079624741,"KAA-HW2",4120,1.9576364,0.01162501
2021-02-11 11:44:45,11.46143624,6.023109876,0.01471263062,2.169430702,0.0348544763,7.683819861,1.847806866,0.003993597954,0.01749746165,4.2320882e-05,38.1924227022866,"KAA-HW2",4120,1.9576364,0.01162501
2021-02-11 11:45:00,28.85322131,16.3811073,0.03370412256,6.600690117,0.08843846499,19.6811086,4.539956376,0.01072422653,0.04707102148,0.0001409629,38.2616300448207,"KAA-HW2",4120,1.9576364,0.01162501
2021-02-11 11:45:15,32.70071722,18.13320494,0.03739489629,7.216455751,0.09794115948,22.47258923,5.134580189,0.01196817108,0.04952111543,0.000145000071,38.6581986802891,"KAA-HW2",4120,1.9576364,0.01162501
2021-02-11 11:45:30,11.44590143,6.024300403,0.01683719038,2.161260597,0.0348788972,8.26047546,1.833719651,0.003989251673,0.02005072227,4.7517647e-05,38.8379519934068,"KAA-HW2",4120,1.9576364,0.01162501
2021-02-11 11:45:45,27.69094127,15.14486981,0.03147025097,6.14292875,0.08363579476,20.17269005,4.364037339,0.01012139742,0.04100972209,0.000123480646,38.2549841830354,"KAA-HW2",4120,1.9576364,0.01162501
2021-02-11 11:46:00,21.47766128,11.56630646,0.02619984813,4.37188831,0.06438029759,15.43508599,3.460068034,0.007580368601,0.03211537632,9.2337179e-05,39.9667444632536,"KAA-HW2",4120,1.9576364,0.01162501
2021-02-11 11:46:15,17.82514994,9.729275496,0.0271728589,3.886012422,0.05260654783,12.48241792,2.808053797,0.006393715802,0.02782311576,8.3971239e-05,37.9218437659233,"KAA-HW2",4120,1.9576364,0.01162501
2021-02-11 11:46:30,19.47811505,10.75878422,0.02436899581,4.304719634,0.05759812861,13.77653025,3.051796056,0.007169400609,0.03077241883,8.5842662e-05,40.1883891559465,"KAA-HW2",4120,1.9576364,0.01162501
2021-02-11 11:46:45,13.62799891,7.39402363,0.01775666809,2.798425324,0.04102765541,9.928312154,2.211497851,0.004968287554,0.02284716339,6.3073536e-05,40.0622325943212,"KAA-HW2",4120,1.9576364,0.01162501
2021-02-11 11:47:00,11.2402017,5.920421856,0.0145862247,2.253066057,0.034105883,8.192551034,1.819433053,0.003808438477,0.0175989075,4.4514969e-05,38.2477031662789,"KAA-HW2",4120,1.9576364,0.01162501
2021-02-11 11:47:15,22.81381061,12.65189072,0.02562010129,5.293048835,0.06660037291,16.22265698,3.631034573,0.008387642284,0.03434470832,9.4260751e-05,39.4453977082224,"KAA-HW2",4120,1.9576364,0.01162501
2021-02-11 11:47:30,19.97352993,10.94678246,0.02318688481,4.470470119,0.0583450337,13.98379222,3.190126716,0.007432384113,0.0303154576,8.3098082e-05,39.8755881649254,"KAA-HW2",4120,1.9576364,0.01162501
2021-02-11 11:47:45,14.04387222,7.343573529,0.01918654579,2.903569885,0.0419260152,10.53912511,2.283023165,0.005011008924,0.02246809696,6.5802235e-05,40.2467123466852,"KAA-HW2",4120,1.9576364,0.01162501
2021-02-11 11:48:00,33.3654325,18.69954849,0.03694019072,8.172203942,0.09741114685,23.49084252,5.316069214,0.01256214375,0.05015883446,0.000270951577,38.9590450236057,"KAA-HW2",4120,1.9576364,0.01162501
2021-02-11 11:48:15,28.17399789,15.79758025,0.03209426099,6.615797051,0.08440879128,20.41617903,4.560261158,0.01102331953,0.04319229434,0.00016133376,38.8665747457187,"KAA-HW2",4120,1.9576364,0.01162501
2021-02-11 11:48:30,30.41678924,17.07977016,0.03383131307,7.07799019,0.08802755582,21.52419095,4.908067595,0.01188001251,0.04567507454,0.001084822195,38.25897333554,"KAA-HW2",4120,1.9576364,0.01162501
2021-02-11 11:49:00,27.9466624,15.73822475,0.03200196406,6.58922066,0.08060899498,20.38102255,4.516502816,0.01099233355,0.04309494608,0.000132091422,38.1476846057572,"KAA-HW2",4120,1.9576364,0.01162501
2021-02-11 11:49:15,26.63359758,14.55395836,0.03161177052,6.146199002,0.07697158326,20.83775482,4.381573653,0.01029990466,0.04002219718,0.000119485362,39.1330220173678,"KAA-HW2",4120,1.9576364,0.01162501
2021-02-11 11:49:30,19.25903809,10.50491934,0.0230090347,4.24065808,0.05615825025,14.51009881,3.177035961,0.007335568803,0.02818098952,8.5108471e-05,39.1442329832711,"KAA-HW2",4120,1.9576364,0.01162501
2021-02-11 11:49:45,28.8839498,16.46385995,0.03206570896,6.980192617,0.08293982195,21.01243594,4.707096104,0.01153100533,0.04220275283,0.000123657969,39.3490068588193,"KAA-HW2",4120,1.9576364,0.01162501
2021-02-11 11:50:00,25.75686558,14.21167843,0.0304497399,5.954842513,0.07286325687,20.69809536,4.287469759,0.009918760588,0.03866909489,0.000121346187,38.8147118677719,"KAA-HW2",4120,1.9576364,0.01162501
2021-02-11 11:50:15,23.06690646,13.06565133,0.02577562528,5.571555776,0.06612900446,17.36814532,3.768256773,0.009200242544,0.03603649649,0.000112594905,40.9383391599534,"KAA-HW2",4120,1.9576364,0.01162501
2021-02-11 11:50:30,11.76568598,6.255742787,0.0150462572,2.533681881,0.0349846773,9.413742697,2.039186723,0.004506977506,0.01994278379,6.3030478e-05,37.9383177008779,"KAA-HW2",4120,1.9576364,0.01162501
2021-02-11 11:50:45,19.96047003,11.05097115,0.02348181036,4.81387553,0.05829423448,15.80565021,3.338806239,0.00789395126,0.03057296414,0.00010595033,36.9947929580957,"KAA-HW2",4120,1.9576364,0.01162501
2021-02-11 11:51:00,23.08029343,12.86945637,0.02805187169,5.539633249,0.06585695422,18.34885029,3.892217058,0.009161119154,0.03729425798,0.000114136166,38.7403149212697,"KAA-HW2",4120,1.9576364,0.01162501
2021-02-11 11:51:15,28.60779662,16.63761999,0.03355336663,7.556636642,0.07895950074,21.19529139,4.632815633,0.0114867367,0.04553182947,0.000144468323,36.5704010594482,"KAA-HW2",4120,1.9576364,0.01162501
2021-02-11 11:51:30,22.08344022,12.5191371,0.02900103815,5.448698376,0.06794237074,16.53507524,3.688609128,0.008884363136,0.03741993533,0.000117304554,36.4777905998787,"KAA-HW2",4120,1.9576364,0.01162501
2021-02-12 11:21:00,32.21441494,17.1123568,0.03270609372,6.417505881,0.08300705908,15.89382716,4.708204105,0.01950478902,0.0486112172,0.000105318629,43.3338574011477,"BR-HW",3450,1.73655,0.01138113
2021-02-12 11:21:15,36.81898648,19.91581054,0.0362984897,7.893390579,0.09671470611,18.37665688,5.449440287,0.02210034568,0.05800719035,0.000131688936,41.1212670235938,"BR-HW",3450,1.73655,0.01138113
2021-02-12 11:21:30,41.11403705,22.44409429,0.038217284,9.070641149,0.1099959777,20.85368592,6.208494893,0.02446702352,0.06145899185,0.000136898825,43.0306282670483,"BR-HW",3450,1.73655,0.01138113
2021-02-12 11:22:00,38.69959029,20.94346738,0.0380936246,8.204783632,0.1024615722,19.43871306,5.93102186,0.02518701068,0.06007344345,0.000152313242,45.2732887596318,"BR-HW",3450,1.73655,0.01138113
2021-02-12 11:22:15,31.88406624,17.03101803,0.02878243147,6.467873465,0.0852689951,16.54641999,4.805852553,0.01857408055,0.04582324135,0.000108044213,44.9509088758329,"BR-HW",3450,1.73655,0.01138113
2021-02-12 11:22:30,33.68769495,17.94693431,0.03191609632,7.615616892,0.09600710567,17.65467961,5.168865633,0.01953500626,0.04728286597,0.000116214265,42.3807795316531,"BR-HW",3450,1.73655,0.01138113
2021-02-12 11:22:45,36.63712446,20.05620222,0.03507639406,8.504921342,0.1030199872,19.09717142,5.649451388,0.0213868645,0.05355271865,0.000125664567,42.872965022806,"BR-HW",3450,1.73655,0.01138113
2021-02-12 11:23:00,30.32006362,16.44882096,0.03040306083,6.647527791,0.08331218237,15.54785724,4.567567455,0.01817856878,0.04614042951,0.000108212383,47.1842455949854,"BR-HW",3450,1.73655,0.01138113
2021-02-12 11:23:15,39.89125209,21.59594948,0.03492978204,8.719010309,0.1083056971,20.3029985,6.294441004,0.02474391657,0.0551800034,0.000130268846,45.3360534965431,"BR-HW",3450,1.73655,0.01138113
2021-02-12 11:23:45,38.69470003,20.88384571,0.04001058309,8.126471783,0.1036041773,18.90431444,6.207010688,0.02123100279,0.06392621805,0.000140943988,45.6288382351453,"BR-HW",3450,1.73655,0.01138113
2021-02-12 11:24:00,40.29691831,21.50203454,0.04187257763,8.869628642,0.1112678896,21.29073373,6.505734579,0.02481929308,0.06257621886,0.000172604879,33.3310048200225,"BR-HW",3450,1.73655,0.01138113
2021-02-12 11:24:15,39.11239477,21.06156798,0.03489694925,8.681690074,0.1085607449,21.85183026,6.314753514,0.02201392822,0.05361034306,0.000148565436,44.2886507849816,"BR-HW",3450,1.73655,0.01138113
2021-02-12 11:24:30,33.1025604,17.45268116,0.03686544475,7.126325045,0.09153569237,16.7560884,5.434404071,0.0212461316,0.05250031062,0.000130315742,44.7500769783434,"BR-HW",3450,1.73655,0.01138113
2021-02-12 11:24:45,31.21967367,16.99614831,0.03679599687,6.90755022,0.08687562011,15.57687784,5.017473685,0.01939951395,0.05298891434,0.000117863849,35.1618773220107,"BR-HW",3450,1.73655,0.01138113
2021-02-12 11:25:00,29.86782686,16.35046553,0.03714803789,6.687283811,0.08476044209,14.872675,4.861707266,0.01779636654,0.05171835927,0.000124190276,45.0210533720567,"BR-HW",3450,1.73655,0.01138113
2021-02-12 11:25:15,28.97941707,15.67249181,0.03319120623,6.459397678,0.08336148752,15.26751892,4.803559102,0.01804985929,0.04630103582,0.000112695146,44.2549407913349,"BR-HW",3450,1.73655,0.01138113
2021-02-12 11:25:30,31.38299203,17.03952322,0.03511524314,7.172575268,0.09070873004,15.89247474,5.270292976,0.01853219582,0.04879828952,0.000116859989,43.7010845814628,"BR-HW",3450,1.73655,0.01138113
2021-02-12 11:25:45,26.15580854,14.09038563,0.02697932809,5.621505521,0.07470093648,13.94174642,4.346639636,0.01626044983,0.03825900029,0.000101366995,44.5806631373642,"BR-HW",3450,1.73655,0.01138113
2021-02-12 11:26:00,38.70490476,20.82362578,0.03826687323,8.635592312,0.1040392248,18.78965023,6.112662367,0.02370552463,0.05790036471,0.000131682015,43.343590981315,"BR-HW",3450,1.73655,0.01138113
2021-02-12 11:26:15,30.71148002,16.64320595,0.03017535598,6.064156489,0.07667258814,14.25022194,4.945809644,0.01785195525,0.05011674761,9.8971579e-05,45.366490076698,"BR-HW",3450,1.73655,0.01138113
2021-02-12 11:26:30,37.09433054,20.31756761,0.04169009714,8.617068465,0.1058452422,18.78593262,6.048985456,0.02020494287,0.06415638543,0.000162936947,43.3398868166364,"BR-HW",3450,1.73655,0.01138113
2021-02-12 11:26:45,37.17846091,20.15469571,0.04009457599,8.440174487,0.1053582804,19.29237268,6.248410968,0.0223790846,0.06121080074,0.000157166973,44.7201966077112,"BR-HW",3450,1.73655,0.01138113
2021-02-12 11:27:00,40.42640341,21.91958869,0.04178007977,9.286911569,0.1132085413,20.11789526,6.846951148,0.02427500589,0.06412958469,0.000146908446,42.7773596862994,"BR-HW",3450,1.73655,0.01138113
2021-02-12 11:27:15,33.96703938,18.38607183,0.03484894714,7.622421573,0.09659836295,17.91243034,5.696287429,0.02004795283,0.04969763243,0.00012372711,42.6973774408994,"BR-HW",3450,1.73655,0.01138113
2021-02-12 11:27:30,38.1280014,20.63662043,0.03849377482,8.637308665,0.1093039837,19.52652376,6.387194202,0.02176338839,0.05493724304,0.000139072697,45.9955869099046,"BR-HW",3450,1.73655,0.01138113
2021-02-12 11:27:45,32.7299956,17.61221119,0.03514326202,7.278745936,0.09345902423,16.55820628,5.600561449,0.01864535122,0.05225027959,0.000122567792,44.7237882741997,"BR-HW",3450,1.73655,0.01138113
2021-02-12 11:28:00,30.19494836,16.62956981,0.03371375662,6.962802628,0.08924694589,15.24425307,5.071122046,0.01691867382,0.04975053855,0.000114128998,44.3656611785443,"BR-HW",3450,1.73655,0.01138113
2021-02-12 11:28:15,28.82783706,15.81316708,0.03273255697,6.550664952,0.08487680225,15.19211817,4.76136669,0.01430594214,0.04599904696,0.000113071058,42.7152850365844,"BR-HW",3450,1.73655,0.01138113
2021-02-12 11:28:30,30.04473487,16.30743347,0.03598094653,6.764378794,0.08696123468,15.58284597,5.117838144,0.01692504696,0.05013690057,0.000115332891,43.8653987717689,"BR-HW",3450,1.73655,0.01138113
2021-02-12 11:28:45,32.87808666,18.40165666,0.0374226864,7.633607334,0.09723609444,17.5017171,5.629052949,0.0161704386,0.05462331432,0.000152737988,42.0466058763931,"BR-HW",3450,1.73655,0.01138113
2021-02-12 11:29:00,32.75480587,17.93090433,0.0327750422,7.339314522,0.09402459565,16.2109595,5.678258571,0.01761346416,0.04847061511,0.000116914271,43.6197396789906,"BR-HW",3450,1.73655,0.01138113
2021-02-12 11:29:15,35.45535532,19.30179225,0.03476973408,8.02517198,0.1007376305,18.59536185,6.105826335,0.02004183343,0.05001707218,0.000129305728,41.611235033459,"BR-HW",3450,1.73655,0.01138113
2021-02-12 11:29:30,36.11082943,19.63671068,0.03827161047,8.534072376,0.1049674744,17.9956548,6.374128929,0.02089323513,0.05739732886,0.000138136195,42.4298140159819,"BR-HW",3450,1.73655,0.01138113
2021-02-12 11:29:45,28.2626905,15.57598763,0.03200457247,6.707038806,0.08461205297,15.24225845,4.878630397,0.01591852661,0.0448064203,0.000100398449,43.9177413733008,"BR-HW",3450,1.73655,0.01138113
2021-02-12 11:30:00,25.92505253,14.19282007,0.03023243005,6.079796024,0.0776404982,13.43012774,4.433922265,0.0136185808,0.04283919893,0.00012278407,44.8032461219832,"BR-HW",3450,1.73655,0.01138113
2022-01-10 13:26:00,20.25275939,6.227394201,0.03230731512,2.818001052,0.05272317917,9.181703091,2.709092004,0.002685429946,0.03892922602,9.643856e-05,61.36460886,"EM-HW",4610,1.5766949,0.01006707
2022-01-10 13:26:15,22.93810231,7.00987968,0.02951129313,3.212028051,0.05999591846,10.56702008,3.102898988,0.003176536264,0.03815869246,0.000123886948,56.69132173,"EM-HW",4610,1.5766949,0.01006707
2022-01-10 13:26:30,18.32068635,5.678216706,0.02390356939,2.564788553,0.04771998071,8.416831944,2.476480187,0.002444513376,0.03061236803,7.0848792e-05,12.65115184,"EM-HW",4610,1.5766949,0.01006707
2022-01-10 13:27:00,20.47766063,6.210998136,0.02745939158,2.865767436,0.05409616751,9.327037924,2.752882748,0.002796588911,0.03605302346,0.00012737569,22.8614423,"EM-HW",4610,1.5766949,0.01006707
2022-01-10 13:27:15,20.23634583,6.183862606,0.02445046031,2.788353682,0.05205516928,9.223086791,2.741385897,0.002699918389,0.03254677388,7.7120043e-05,53.25443787,"EM-HW",4610,1.5766949,0.01006707
2022-01-10 13:27:30,18.63435944,5.699672672,0.02517699084,2.613615296,0.04948327205,8.777649666,2.546876179,0.002626570859,0.03077462402,9.1162038e-05,21.29925453,"EM-HW",4610,1.5766949,0.01006707
2022-01-10 13:27:45,18.15403186,5.667852325,0.02785254693,2.593404641,0.04843621156,8.47602075,2.524731407,0.002627926567,0.03456062339,7.6148538e-05,11.89115874,"EM-HW",4610,1.5766949,0.01006707
2022-01-10 13:28:00,15.52458255,4.786023595,0.01954820178,2.171933595,0.04106205431,7.158723523,2.117621021,0.002177425533,0.02410037233,0.000629814373,56.79856158,"EM-HW",4610,1.5766949,0.01006707
2022-01-10 13:28:15,25.23002077,7.843326409,0.03397736944,3.632135417,0.06669355242,11.76165966,3.471992389,0.003590903306,0.04249581465,0.000276241377,54.79969766,"EM-HW",4610,1.5766949,0.01006707
2022-01-10 13:28:30,21.67771205,6.670395093,0.02575555606,3.1445793,0.05766974571,10.15987489,2.979723484,0.003037511373,0.03444565146,0.000151563337,46.64630832,"EM-HW",4610,1.5766949,0.01006707
2022-01-10 13:28:45,20.93765317,6.461775817,0.02943710281,3.092135144,0.05693264063,9.970394918,2.906976902,0.002920384411,0.03640733585,0.000138818114,47.10552823,"EM-HW",4610,1.5766949,0.01006707
2022-01-10 13:29:00,24.28329218,7.479849317,0.03830031635,3.526938958,0.06381638974,11.31501784,3.319047097,0.003459057611,0.04701373058,0.000136182675,54.96493785,"EM-HW",4610,1.5766949,0.01006707
2022-01-10 13:29:15,19.73984918,6.169004895,0.02984208457,2.99457906,0.05523270617,9.658477767,2.736782998,0.002783516395,0.0363478591,7.6050007e-05,48.95640456,"EM-HW",4610,1.5766949,0.01006707
2022-01-10 13:29:30,19.27629894,5.996160035,0.03021657935,2.812040358,0.05232634146,9.08025377,2.710108633,0.002734066448,0.0335651848,0.000101987226,54.32231239,"EM-HW",4610,1.5766949,0.01006707
2022-01-10 13:29:45,18.66674027,5.821514246,0.02903659978,2.695285491,0.04934950571,8.546811139,2.589041178,0.002624818211,0.03854894906,8.1619995e-05,45.34293958,"EM-HW",4610,1.5766949,0.01006707
2022-01-10 13:30:00,24.56865504,7.662234053,0.04350233965,3.71171609,0.06548489447,11.61964634,3.421229095,0.003443988478,0.05113218324,0.000115788733,3.47947112,"EM-HW",4610,1.5766949,0.01006707
2022-01-10 13:30:15,19.59401359,6.110423834,0.02885931393,2.928370459,0.0531333158,9.350982037,2.744110913,0.002751475894,0.03351855518,7.7312684e-05,55.39622783,"EM-HW",4610,1.5766949,0.01006707
2022-01-10 13:30:30,18.5340001,5.80142139,0.02522339858,2.773171119,0.05017375832,8.804834866,2.590790602,0.002592443367,0.03248780751,8.03689e-05,37.2450149,"EM-HW",4610,1.5766949,0.01006707
2022-01-10 13:30:45,17.50916544,5.482555283,0.02071678599,2.554598163,0.04664146146,8.183000568,2.465248189,0.002428695785,0.02877426764,6.753291e-05,53.9081091,"EM-HW",4610,1.5766949,0.01006707
2022-01-10 13:31:00,21.11513818,6.607026989,0.02597656621,3.176124362,0.05770249504,10.02320165,2.950505668,0.003063384372,0.03447559001,0.000140201426,23.35056129,"EM-HW",4610,1.5766949,0.01006707
2022-01-10 13:31:15,20.26317667,6.383356732,0.02664597813,3.018855509,0.05675743008,9.605853006,2.890882425,0.003067657243,0.0339468029,0.000211912192,22.8748594,"EM-HW",4610,1.5766949,0.01006707
2022-01-10 13:31:30,18.91068415,5.891677139,0.02857494095,2.868758164,0.0514858157,8.973335077,2.674108915,0.002757107219,0.03607413078,7.7858532e-05,33.93249319,"EM-HW",4610,1.5766949,0.01006707
2022-01-10 13:31:45,18.5443556,5.723664425,0.01960435832,2.75216737,0.04974218336,8.820380835,2.612283413,0.002696936858,0.02574357987,7.7413466e-05,50.18496745,"EM-HW",4610,1.5766949,0.01006707
2022-01-10 13:32:15,21.52479258,6.72086693,0.03142016911,3.338674408,0.05968895324,10.37503901,3.017902503,0.003164376674,0.04184242401,0.000127823816,15.55313196,"EM-HW",4610,1.5766949,0.01006707
2022-01-10 13:32:45,22.26741894,6.948011548,0.02589429922,3.507464559,0.06253268042,11.09478815,3.168759173,0.003193692729,0.03400739663,9.9015703e-05,54.88641561,"EM-HW",4610,1.5766949,0.01006707
2022-01-10 13:33:00,20.30673231,6.37992591,0.02783192678,3.180988266,0.0562679606,9.88675596,2.916105959,0.002827396997,0.03463750618,8.8700835e-05,48.02103779,"EM-HW",4610,1.5766949,0.01006707
2022-01-10 13:33:15,18.13326733,5.718437749,0.022492266,2.78836397,0.05010177377,8.679261863,2.587626974,0.002638244444,0.02956229229,8.2664146e-05,47.89145857,"EM-HW",4610,1.5766949,0.01006707
2022-01-10 13:33:30,16.38756789,5.156082169,0.02079450198,2.528608075,0.04553562618,7.869010434,2.33894412,0.002398490093,0.02787446739,7.6044812e-05,39.42395101,"EM-HW",4610,1.5766949,0.01006707
2022-01-10 13:33:45,22.15574926,6.932835169,0.02952479681,3.439268994,0.06066913143,10.65566767,3.166861687,0.003298163144,0.03840464522,0.00010978294,36.37631581,"EM-HW",4610,1.5766949,0.01006707
2022-01-10 13:34:00,23.50944386,7.3100964,0.0328023811,3.717013088,0.06449444559,11.4433332,3.324892026,0.003378927105,0.04100334721,0.000199869988,13.44008602,"EM-HW",4610,1.5766949,0.01006707
2022-01-10 13:34:15,19.38336383,6.07984905,0.02600548233,3.062519581,0.05433322719,9.589759058,2.762267217,0.00286773164,0.03395195139,8.1605148e-05,52.59494929,"EM-HW",4610,1.5766949,0.01006707
2022-01-10 13:34:30,19.8579522,6.280762947,0.02683666268,3.191930663,0.05696310829,9.880043334,2.861067822,0.003066251907,0.03550207101,0.000232035827,51.79009318,"EM-HW",4610,1.5766949,0.01006707
2022-01-10 13:34:45,21.02500992,6.603410153,0.02770952309,3.299934063,0.05807740369,10.22158373,3.014445561,0.003041310991,0.03682078019,0.00023619127,47.50321038,"EM-HW",4610,1.5766949,0.01006707
2022-01-10 13:35:00,6.706156053,1.962935111,0.008730864322,0.9923331095,0.01966889314,3.704991969,1.017271714,0.000950447005,0.01225313412,8.4333916e-05,43.39640403,"EM-HW",4610,1.5766949,0.01006707
2022-01-10 13:35:15,20.84117487,6.55382126,0.02254172845,3.27581079,0.05795875057,10.18287219,2.996137021,0.003000574987,0.03275912841,0.000110965228,3.268767395,"EM-HW",4610,1.5766949,0.01006707
2022-01-10 13:35:30,18.68480995,5.820209642,0.02631217018,2.972018362,0.05286171194,9.449865607,2.722086199,0.002833025888,0.03193938474,0.00012460527,31.86136975,"EM-HW",4610,1.5766949,0.01006707
2022-01-10 13:35:45,18.24744625,5.729844539,0.02638425286,2.958329552,0.05211562812,9.081800863,2.648888812,0.002672174005,0.03092914204,0.000101586834,44.96763476,"EM-HW",4610,1.5766949,0.01006707
